300,13046
300.25,12908
300.5,12701
300.75,12654
301,12397
301.25,12044
301.5,11915
301.75,11651
302,11502
302.25,11269
302.5,11109
302.75,10836
303,10477
303.25,10360
303.5,10134
303.75,9954.1
304,9764.4
304.25,9601.5
304.5,9215.1
304.75,9268.6
305,8951.5
305.25,8746.1
305.5,8414
305.75,8166.1
306,7981.2
306.25,7924.5
306.5,7963.9
306.75,7841.1
307,7486.2
307.25,7300.5
307.5,7091.9
307.75,6972.3
308,6703.2
308.25,6563.9
308.5,6405.7
308.75,6296.3
309,6203.5
309.25,6099.6
309.5,5964.3
309.75,5924.1
310,6290
310.25,5577.1
310.5,5631.4
310.75,5850.9
311,5964.3
311.25,5437
311.5,5507.8
311.75,5761.2
312,5514.9
312.25,4738.2
312.5,5599.1
312.75,5198.6
313,5138
313.25,4980.6
313.5,5311.1
313.75,5176.5
314,4816.1
314.25,4988.4
314.5,4698.8
314.75,4479.3
315,4301.4
315.25,4412.4
315.5,4188.9
315.75,4173.2
316,4515.5
316.25,4219.6
316.5,4317.2
316.75,4304.6
317,4256.6
317.25,3945
317.5,4343.9
317.75,3915.8
318,4256.6
318.25,4265.2
318.5,4039.4
318.75,4162.1
319,4384.1
319.25,4077.2
319.5,3793.1
319.75,4479.3
320,4409.2
320.25,3494
320.5,4343.9
320.75,4151.1
321,4222
321.25,3774.2
321.5,3842.6
321.75,3963.1
322,4659.5
322.25,4035.5
322.5,4174.7
322.75,3861.5
323,3919
323.25,4593.4
323.5,4504.5
323.75,4369.1
324,4200.7
324.25,4295.1
324.5,4569
324.75,4592.6
325,4547.8
325.25,5010.5
325.5,4790.1
325.75,4523.4
326,4406.9
326.25,4215.7
326.5,4799.6
326.75,4816.9
327,5004.2
327.25,4922.3
327.5,4944.4
327.75,5005
328,4983.7
328.25,5191.5
328.5,5169.4
328.75,5485
329,4941.2
329.25,5438.6
329.5,5608.6
329.75,5408.7
330,5509.4
330.25,5734.5
330.5,6127.1
330.75,5922.5
331,6026.4
331.25,6115.3
331.5,5454.3
331.75,5970.5
332,6128.7
332.25,6423.8
332.5,6131.9
332.75,5743.9
333,6397.1
333.25,5950.9
333.5,6290
333.75,6671.7
334,6309.7
334.25,6578.9
334.5,6208.2
334.75,6327
335,6293.2
335.25,5994.9
335.5,6489.9
335.75,6360.1
336,6439.6
336.25,6315.2
336.5,6579.6
336.75,6354.6
337,7019.5
337.25,6839.3
337.5,6894.4
337.75,6982.6
338,6803.1
338.25,7132.9
338.5,7127.4
338.75,7062
339,7290.3
339.25,7521.6
339.5,7511.4
339.75,7317.8
340,7555.5
340.25,8085.1
340.5,8222
340.75,8454.9
341,8128.3
341.25,8502.9
341.5,8540.7
341.75,8669
342,8556.4
342.25,9045.1
342.5,8971.2
342.75,9206.5
343,9666
343.25,9714.8
343.5,9673.1
343.75,9881.7
344,10193
344.25,10191
344.5,10427
344.75,10608
345,11145
345.25,10878
345.5,10686
345.75,10907
346,11035
346.25,11193
346.5,11593
346.75,11235
347,11281
347.25,11351
347.5,11271
347.75,11258
348,11198
348.25,11398
348.5,11323
348.75,11342
349,11250
349.25,11373
349.5,11493
349.75,10992
350,11105
350.25,10537
350.5,10588
350.75,10136
351,10636
351.25,10222
351.5,10141
351.75,9548.8
352,9709.3
352.25,9511
352.5,9067.2
352.75,9167.9
353,8798
353.25,8401.4
353.5,8312.5
353.75,8494.3
354,8122.1
354.25,7783.7
354.5,7597.9
354.75,7656.2
355,7440.6
355.25,7128.9
355.5,6998.3
355.75,6454.5
356,6608
356.25,6891.3
356.5,6378.2
356.75,6187
357,5895
357.25,6133.4
357.5,5923.3
357.75,5635.3
358,5204.1
358.25,5059.3
358.5,5067.9
358.75,5144.3
359,4764.2
359.25,4827.1
359.5,4459.6
359.75,4509.2
360,4508.4
360.25,4661.1
360.5,4496.6
360.75,4152.7
361,3967
361.25,3751.4
361.5,3887.5
361.75,3978
362,3912.7
362.25,3132.8
362.5,3636.5
362.75,3688.4
363,3563.3
363.25,3664.8
363.5,3707.3
363.75,3132.8
364,3320.1
364.25,2888.1
364.5,3105.3
364.75,2990.4
365,2820.4
365.25,3019.5
365.5,3103.7
365.75,3191.1
366,2779.5
366.25,2530
366.5,2542.6
366.75,2513.5
367,2654.4
367.25,2182.2
367.5,2608.7
367.75,2457.6
368,2673.2
368.25,2234.9
368.5,2262.5
368.75,2362.4
369,2314.4
369.25,2339.6
369.5,2615
369.75,2364.8
370,2217.6
370.25,2334.9
370.5,2217.6
370.75,1946.9
371,2109
371.25,2068.1
371.5,2176.7
371.75,2138.9
372,1960.3
372.25,1937.5
372.5,1738.4
372.75,2194
373,1990.2
373.25,2278.2
373.5,1898.1
373.75,2076
374,2133.4
374.25,1904.4
374.5,1843
374.75,1870.6
375,1854
375.25,1744.7
375.5,1974.4
375.75,1968.9
376,2003.6
376.25,2008.3
376.5,1996.5
376.75,2088.6
377,2068.1
377.25,1861.9
377.5,1993.3
377.75,1998.8
378,1978.4
378.25,1732.1
378.5,2166.5
378.75,2026.4
379,1987.8
379.25,1994.9
379.5,1821
379.75,2128.7
380,2030.3
380.25,1999.6
380.5,2096.4
380.75,1964.2
381,2000.4
381.25,1946.9
381.5,2142.8
381.75,1873.7
382,2078.3
382.25,1991.8
382.5,1904.4
382.75,1935.1
383,1841.4
383.25,2189.3
383.5,2317.6
383.75,1736
384,2246.7
384.25,2249.9
384.5,1808.4
384.75,2179.8
385,1877.6
385.25,1985.5
385.5,2044.5
385.75,2037.4
386,2142.8
386.25,2033.5
386.5,2022.4
386.75,2010.6
387,2059.4
387.25,2142.8
387.5,2123.2
387.75,2080.7
388,2223.1
388.25,2096.4
388.5,1990.2
388.75,2098
389,2076.7
389.25,2098.8
389.5,2326.2
389.75,1940.6
390,2210.5
390.25,1862.7
390.5,1725.8
390.75,1765.1
391,1898.1
391.25,2024.8
391.5,1879.2
391.75,1891
392,1914.6
392.25,2292.4
392.5,1780.1
392.75,2043.7
393,1735.2
393.25,2205
393.5,1836.7
393.75,2004.3
394,1925.7
394.25,1975.2
394.5,2102.7
394.75,1959.5
395,1791.9
395.25,1788.7
395.5,1860.3
395.75,2089.3
396,1937.5
396.25,1869.8
396.5,1787.9
396.75,1824.1
397,1785.6
397.25,1947.7
397.5,1670.7
397.75,1684.1
398,1709.2
398.25,1699.8
398.5,1647.1
398.75,1706.1
399,1913.1
399.25,1541.6
399.5,1736
399.75,1821
400,1810.8
400.25,1551.9
400.5,1642.4
400.75,1861.9
401,1534.5
401.25,1666.7
401.5,1433
401.75,1508.6
402,1577
402.25,1581.8
402.5,1572.3
402.75,1636.8
403,1717.9
403.25,1638.4
403.5,1627.4
403.75,1359.1
404,1492
404.25,1525.1
404.5,1434.6
404.75,1535.3
405,1398.4
405.25,1326
405.5,1588.1
405.75,1269.3
406,1420.4
406.25,1699.8
406.5,1448.8
406.75,1488.9
407,1500.7
407.25,1387.4
407.5,1395.3
407.75,1408.6
408,1296.1
408.25,1336.2
408.5,1493.6
408.75,1430.7
409,1366.9
409.25,1562.1
409.5,1422
409.75,1300.8
410,1549.5
410.25,1434.6
410.5,1298.5
410.75,1314.2
411,1320.5
411.25,1428.3
411.5,1401.5
411.75,1263
412,1245.7
412.25,1485
412.5,1502.3
412.75,1300.8
413,1178.8
413.25,1334.7
413.5,1176.5
413.75,1238.7
414,1288.2
414.25,1321.3
414.5,1356.7
414.75,1160.7
415,1223.7
415.25,1176.5
415.5,1178.8
415.75,1149.7
416,1076.5
416.25,1228.4
416.5,1222.9
416.75,1278
417,1212.7
417.25,1061.6
417.5,1164.7
417.75,1114.3
418,1089.1
418.25,1148.9
418.5,1078.1
418.75,1041.9
419,995.48
419.25,1089.1
419.5,1045.1
419.75,948.27
420,884.53
420.25,919.94
420.5,971.09
420.75,1031.7
421,1023.8
421.25,890.03
421.5,994.7
421.75,1128.5
422,1011.2
422.25,832.59
422.5,930.17
422.75,786.94
423,886.1
423.25,922.3
423.5,912.07
423.75,1072.6
424,947.48
424.25,1094.6
424.5,887.67
424.75,905.77
425,801.11
425.25,967.15
425.5,938.82
425.75,801.9
426,764.12
426.25,914.43
426.5,975.02
426.75,876.66
427,990.76
427.25,869.57
427.5,901.05
427.75,1151.3
428,819.21
428.25,962.43
428.5,748.38
428.75,972.66
429,859.34
429.25,875.08
429.5,967.15
429.75,1174.1
430,1050.6
430.25,1056.9
430.5,915.22
430.75,931.74
431,907.35
431.25,855.41
431.5,753.89
431.75,978.17
432,968.73
432.25,964.79
432.5,1091.5
432.75,1215
433,1159.2
433.25,978.96
433.5,943.55
433.75,948.27
434,1121.4
434.25,1044.3
434.5,1022.2
434.75,1129.3
435,1116.7
435.25,1393.7
435.5,1186.7
435.75,1220.6
436,1226.1
436.25,1307.9
436.5,1158.4
436.75,1160
437,1189.1
437.25,1230.8
437.5,1333.1
437.75,1470
438,1580.2
438.25,1395.3
438.5,1356.7
438.75,1134.8
439,1488.1
439.25,1522.7
439.5,1474.7
439.75,1533
440,1520.4
440.25,1528.2
440.5,1379.5
440.75,1613.2
441,1570.7
441.25,1516.4
441.5,1715.5
441.75,1672.3
442,1793.4
442.25,1767.5
442.5,1730.5
442.75,1735.2
443,1884.7
443.25,1837.5
443.5,1902.8
443.75,1864.3
444,2097.2
444.25,1957.1
444.5,2017.7
444.75,2059.4
445,1924.9
445.25,2057.9
445.5,2297.1
445.75,1895
446,1966.6
446.25,2276.6
446.5,2489.1
446.75,2375.8
447,2560.7
447.25,2465.5
447.5,2482
447.75,2583.5
448,2509.6
448.25,2575.7
448.5,2676.4
448.75,2814.9
449,2636.3
449.25,2845.6
449.5,2784.2
449.75,3022.7
450,3010.1
450.25,3147.8
450.5,3125.7
450.75,3203.7
451,3073
451.25,3199.7
451.5,3264.2
451.75,3320.1
452,3494
452.25,3543.6
452.5,3516.9
452.75,3686.8
453,3666.4
453.25,3656.1
453.5,3808
453.75,3812.7
454,3828.5
454.25,3851.3
454.5,3988.2
454.75,3816.7
455,4137.8
455.25,4154.3
455.5,4209.4
455.75,4347.9
456,4432.1
456.25,4350.2
456.5,4506
456.75,4699.6
457,4744.5
457.25,4724
457.5,4787
457.75,4735.8
458,4943.6
458.25,4846
458.5,5080.5
458.75,5071.1
459,5212.7
459.25,5386.6
459.5,5400.8
459.75,5477.9
460,5470.1
460.25,5710.9
460.5,5529.9
460.75,5852.5
461,5777.7
461.25,5809.2
461.5,5870.6
461.75,6142.9
462,6222.4
462.25,6226.3
462.5,6451.4
462.75,6330.2
463,6494.7
463.25,6604.8
463.5,6643.4
463.75,6633.2
464,6748.8
464.25,6811
464.5,6830.7
464.75,7108.5
465,7147.8
465.25,7323.3
465.5,7323.3
465.75,7357.9
466,7450
466.25,7559.4
466.5,7618.4
466.75,7636.5
467,7913.5
467.25,7927.7
467.5,7919
467.75,8118.1
468,8115.8
468.25,8369.2
468.5,8456.5
468.75,8444.7
469,8542.3
469.25,8772.9
469.5,8887
469.75,8950.7
470,8848.4
470.25,9180.5
470.5,9306.4
470.75,9534.6
471,9560.6
471.25,9836
471.5,9809.3
471.75,10067
472,10120
472.25,10258
472.5,10404
472.75,10473
473,10846
473.25,10914
473.5,10979
473.75,11398
474,11525
474.25,11604
474.5,11895
474.75,11906
475,12224
475.25,12388
475.5,12782
475.75,12696
476,13081
476.25,13516
476.5,13587
476.75,13791
477,14083
477.25,14399
477.5,14520
477.75,14772
478,15105
478.25,15292
478.5,15582
478.75,15726
479,16081
479.25,16404
479.5,16749
479.75,16748
480,17129
480.25,17357
480.5,17743
480.75,17946
481,18274
481.25,18584
481.5,18736
481.75,18996
482,19244
